Configuration,,,,,,Position,,,Force and Moment,,,,,,Tool Deflection,,,Tool Holder Deflection,,,CAD- CNC = tool+springback,,,CAD- Robot = Robot deflection+tool+holder+springback,,,Springback,,,Rob def,,,,VJM Prediction ,,
-18.47,47.17,16.25,-179.95,-26.6,0,-25.533,24.519,-13.5,-77.6367,-224.121,422.241,-47.6624,3.2135,-5.09949,0.07249678,0.210046953,-0.001878972,0.008279169845,0.02393045838,-0.0003990768587,0.92554,0.856508875,0.5097225,1.2762125,1.2313125,0.632295,0.85304322,0.646461922,0.507843528,0.3423933302,0.3508731666,0.1221734231,,0.4004914183,1.125849516,0.1554184282
-18.47,47.17,16.25,-179.95,-26.6,0,-34.601,7.476,-13.5,-166.443,-130.493,404.541,-32.7026,24.6643,-3.77197,0.155783759,0.122443526,-0.001800207,0.01776370964,0.01393909252,-0.0003823478807,0.92554,0.856508875,0.5097225,1.2762125,1.2313125,0.632295,0.769756241,0.734065349,0.507922293,0.3329087904,0.3608645325,0.1221901521,,0.4396554169,1.19254958,0.08087975602
-18.47,47.17,16.25,-179.95,-26.6,0,-33.068,-12.113,-14,-224.915,-44.8608,425.171,-15.7013,41.4825,-3.52478,0.210682517,0.042266904,-0.001892011,0.02401094222,0.004798829998,-0.0004018461189,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.712757483,0.814335096,0.507267989,0.3317490578,0.37309917,0.1219581539,,0.4953449142,1.32379589,0.01171157176
-18.47,47.17,16.25,-179.95,-26.6,0,-20.176,-28.865,-14,-210.938,83.4961,430.176,12.8448,44.8975,-3.87268,0.197732495,-0.078013453,-0.001914283,0.02252445705,-0.008905803548,-0.0004065765446,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.725707505,0.778588547,0.507245717,0.3332355429,0.3689921965,0.1219534235,,0.4957505886,1.335058658,-0.08832774489
-18.47,47.17,16.25,-179.95,-26.6,0,-2.03,-35.158,-14,-137.146,165.1,424.438,35.0464,34.8358,-3.88184,0.128688808,-0.154565216,-0.001888749,0.01464986307,-0.0176218984,-0.0004011533313,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.794751192,0.702036784,0.507271251,0.3411101369,0.3602761016,0.1219588467,,0.4502941461,1.244845998,-0.1492538942
-18.47,47.17,16.25,-179.95,-26.6,0,16.72,-30.995,-14,-23.6206,210.327,428.345,50.2991,14.3097,-4.76074,0.022365147,-0.197061523,-0.001906135,0.002531096591,-0.02245532726,-0.0004048459933,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.901074853,0.659540477,0.507253865,0.3532289034,0.3554426727,0.121955154,,0.3880266778,1.127487471,-0.1820119884
-18.47,47.17,16.25,-179.95,-26.6,0,30.496,-17.612,-14,81.604,187.317,409.18,50.0793,-8.9447,-5.08118,-0.076269653,-0.17561736,-0.001820851,-0.008704941426,-0.02000322313,-0.0003867323852,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.847170347,0.68098464,0.507339149,0.3470550586,0.3578947769,0.1219732676,,0.3080954832,0.952731665,-0.1604101912
-18.47,47.17,16.25,-179.95,-26.6,0,35.049,3.435,-14,181.091,101.929,400.879,35.2753,-32.4097,-6.26221,-0.169579623,-0.095698955,-0.001783912,-0.01933042444,-0.01089019616,-0.0003788867781,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.753860377,0.760903045,0.507376088,0.3364295756,0.3670078038,0.1219811132,,0.2395680995,0.8067126737,-0.09141307719
-18.47,47.17,16.25,-179.95,-26.6,0,28.035,21.314,-14,217.041,-14.8315,410.034,11.5356,-45.0897,-6.82068,-0.203377553,0.013670744,-0.001824651,-0.02317314827,0.001574554669,-0.0003875395348,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.720062447,0.842931256,0.507335349,0.3325868517,0.3763234453,0.1219724605,,0.2230568447,0.7763016213,0.0001519862139
-18.47,47.17,16.25,-179.95,-26.6,0,12.682,32.854,-14,150.452,-124.512,404.785,-14.7491,-38.2965,-6.03333,-0.141116542,0.116483002,-0.001801293,-0.0160689186,0.01328642455,-0.0003825784949,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.782323458,0.740118998,0.507358707,0.3396910814,0.3646115755,0.1219774215,,0.2538577656,0.8270975461,0.08561452691
-18.47,47.17,16.25,-179.95,-26.6,0,-6.443,34.623,-14,67.8101,-190.125,406.25,-34.1583,-24.9847,-5.26428,-0.063754126,0.178061387,-0.001807813,-0.007248406854,0.02029562344,-0.000383963125,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.859685874,0.678540613,0.507352187,0.3485115931,0.3576023766,0.1219760369,,0.3017777696,0.9195819267,0.1345541482
-18.47,47.17,16.25,-179.95,-26.6,0,-23.957,25.813,-14,-51.1475,-209.778,409.912,-43.8721,-1.91345,-4.81567,0.047690189,0.196597595,-0.001824108,0.005451551398,0.02239870957,-0.0003874242277,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.875749811,0.660004405,0.507335892,0.3503084486,0.3554992904,0.1219725758,,0.3746651088,1.065422954,0.146165581
-18.47,47.17,16.25,-179.95,-26.6,0,-34.421,7.445,-14,-65.6738,-172.119,367.798,-39.0656,7.85522,-1.51062,0.061438332,0.161391191,-0.001636701,0.007007896005,0.01838115109,-0.0003476206017,0.92344,0.856602,0.50916,1.2792,1.2345,0.63152,0.862001668,0.695210809,0.507523299,0.348752104,0.3595168489,0.1220123794,,0.3524471729,0.9905465357,0.1210886327
-18.47,47.17,16.25,-179.95,-26.6,0,-33.04,-11.654,-14.5,-211.67,-66.04,420.898,-19.9402,38.0127,-3.34167,0.198274779,0.062093275,-0.001872996,0.02259692935,0.007059329466,-0.0003978075357,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.723085221,0.7946016,0.506729504,0.3382555706,0.3739582955,0.1217546925,,0.484291679,1.297916752,0.02986149004
-18.47,47.17,16.25,-179.95,-26.6,0,-22.011,-27.257,-14.5,-222.656,50.7202,414.429,6.17065,45.3918,-3.46985,0.208680808,-0.047316912,-0.001844209,0.02377430471,-0.005407002219,-0.0003916934251,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.712679192,0.809377963,0.506758291,0.3370781953,0.3756106228,0.1217608066,,0.488320426,1.305929542,-0.0616878311
-18.47,47.17,16.25,-179.95,-26.6,0,-4.01,-34.805,-14.5,-149.475,141.296,404.419,29.5624,35.907,-3.46069,0.140215031,-0.132262168,-0.001799665,0.01596515892,-0.01508047575,-0.0003822325737,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.781144969,0.724432707,0.506802835,0.3448873411,0.3659371492,0.1217702674,,0.4396646707,1.206248235,-0.1294631777
-18.47,47.17,16.25,-179.95,-26.6,0,16.626,-30.839,-14.5,-45.4712,193.604,407.104,45.813,17.6605,-4.13818,0.042809662,-0.181394753,-0.001811613,0.004862845727,-0.02066997412,-0.0003847702746,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.878550338,0.675300122,0.506790887,0.3559896543,0.3603476509,0.1217677297,,0.3817437156,1.096561329,-0.1672568003
-18.47,47.17,16.25,-179.95,-26.6,0,30.335,-17.529,-14.5,65.918,180.054,401.611,48.0652,-5.48401,-4.84314,-0.06158553,-0.16880985,-0.001787169,-0.007030739613,-0.01922769447,-0.0003795786205,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.85977447,0.687885025,0.506815331,0.3538217604,0.3617899305,0.1217729214,,0.3104215338,0.9505956236,-0.1537445694
-18.47,47.17,16.25,-179.95,-26.6,0,35.021,0.995,-14.5,167.297,108.887,395.264,36.4838,-28.894,-6.03333,-0.156644388,-0.102208732,-0.001758925,-0.01785727908,-0.01163268829,-0.000373579817,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.764715612,0.754486143,0.506843575,0.3429952209,0.3693849367,0.1217789202,,0.2432451578,0.8097245652,-0.0966563987
-18.47,47.17,16.25,-179.95,-26.6,0,29.053,19.58,-14.5,203.674,4.76074,397.827,15.39,-41.7389,-6.3446,-0.190842405,-0.004674408,-0.00177033,-0.02174559179,-0.0005167383037,-0.0003760022108,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.730517595,0.852020467,0.50683217,0.3391069082,0.3805008867,0.1217764978,,0.2206589228,0.7622546661,-0.0143722918
-18.47,47.17,16.25,-179.95,-26.6,0,12.624,32.681,-14.5,161.377,-102.478,394.653,-9.87854,-39.2578,-5.75867,-0.151336473,0.095854683,-0.001756206,-0.01723468021,0.01093462134,-0.0003730023364,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.770023527,0.760840192,0.506846294,0.3436178198,0.3700830037,0.1217794977,,0.2391216377,0.7906322757,0.06938994044
-18.47,47.17,16.25,-179.95,-26.6,0,-6.401,34.445,-14.5,80.0781,-177.246,392.09,-30.6793,-26.6785,-5.24597,-0.075229262,0.165999236,-0.001744801,-0.008557430095,0.01892079184,-0.0003705799426,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.846130738,0.690695639,0.506857699,0.3522950699,0.3620968332,0.1217819201,,0.2830565131,0.8717562065,0.1256390487
-18.47,47.17,16.25,-179.95,-26.6,0,-23.523,25.964,-14.5,-34.3018,-210.205,402.466,-42.8741,-5.16357,-4.71497,0.031919877,0.196988798,-0.001790974,0.003653550088,0.022443947,-0.0003803867152,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.889440123,0.659706077,0.506811526,0.3571989499,0.358573678,0.1217721133,,0.3589346295,1.028531863,0.1475239059
-18.47,47.17,16.25,-179.95,-26.6,0,-34.241,7.415,-14.5,-132.324,-173.462,393.433,-39.679,16.9647,-3.75366,0.123837706,0.162662249,-0.001750777,0.01412186495,0.01852503984,-0.0003718492656,0.92136,0.856694875,0.5086025,1.2822125,1.2377125,0.630755,0.797522294,0.694032626,0.506851723,0.3467306351,0.3624925852,0.1217806507,,0.4115897496,1.127287161,0.117148497
-18.67,46.9,17.54,-179.95,-25.57,0,-32.871,-11.585,-15,-198.181,-76.416,404.541,-21.6888,34.6985,-3.17688,0.185639332,0.071795964,-0.001800207,0.0211569018,0.008166364224,-0.0003823478807,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.733660668,0.784991536,0.506249793,0.3447930982,0.3759961358,0.1215676521,,0.4650329661,1.223754242,0.0419554701
-18.67,46.9,17.54,-179.95,-25.57,0,-21.904,-27.11,-15,-217.407,38.3301,406.738,3.26843,43.6981,-3.36914,0.203759175,-0.035719953,-0.001809984,0.02321375507,-0.004084649394,-0.0003844243533,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.715540825,0.821067547,0.506240016,0.3427362449,0.3800778506,0.1215655756,,0.4816218521,1.26227264,-0.04964100711
-18.67,46.9,17.54,-179.95,-25.57,0,-4.421,-34.571,-15,-159.973,127.197,398.804,26.2299,37.1704,-3.30505,0.150037186,-0.119057706,-0.001774678,0.01708542309,-0.01357542158,-0.0003769256126,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.769262814,0.737729794,0.506275322,0.3488645769,0.3705870784,0.1215730744,,0.4432927385,1.185312756,-0.1175076171
-18.67,46.9,17.54,-179.95,-25.57,0,16.532,-30.682,-15,-48.584,188.66,402.1,44.0369,18.457,-4.19312,0.045719568,-0.176761749,-0.001789345,0.005194920523,-0.02014210083,-0.000380040794,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.873580432,0.680025751,0.506260655,0.3607550795,0.3640203992,0.1215699592,,0.3808157362,1.069172203,-0.1636567444
-18.67,46.9,17.54,-179.95,-25.57,0,30.173,-17.445,-15,56.3965,181.885,393.311,47.6715,-3.46069,-4.6875,-0.052673564,-0.170516552,-0.001750234,-0.006014543592,-0.01942283042,-0.0003717339585,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.866626436,0.686270948,0.506299766,0.3599354564,0.3647396696,0.121578266,,0.3091688111,0.9224947355,-0.1556764305
-18.67,46.9,17.54,-179.95,-25.57,0,34.839,0.981,-15,152.649,114.136,386.597,37.0331,-25.7996,-5.63965,-0.142928057,-0.107115175,-0.001720357,-0.01629371062,-0.01219263704,-0.0003653882886,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.776371943,0.749672325,0.506329643,0.3496562894,0.371969863,0.1215846117,,0.2435512796,0.7870823366,-0.1004561112
-18.67,46.9,17.54,-179.95,-25.57,0,27.755,21.08,-15,193.604,9.46045,390.015,16.507,-39.3768,-6.08826,-0.181420371,-0.009060778,-0.001735567,-0.02067098757,-0.001017828003,-0.0003686187771,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.737879629,0.847726722,0.506314433,0.3452790124,0.383144672,0.1215813812,,0.2180935454,0.7358547756,-0.01661351982
-18.67,46.9,17.54,-179.95,-25.57,0,12.566,32.509,-15,166.931,-79.5898,376.831,-5.48401,-39.1571,-5.3009,-0.15652286,0.074428798,-0.001676898,-0.01782696169,0.008491729579,-0.0003561580513,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.76277714,0.782358702,0.506373102,0.3481230383,0.3756707704,0.1215938419,,0.2197667911,0.7247033466,0.05417524031
-18.67,46.9,17.54,-179.95,-25.57,0,-6.36,34.268,-15,83.6792,-168.091,388.428,-28.363,-27.0996,-5.10864,-0.078596457,0.157425278,-0.001728505,-0.00894162924,0.01794351206,-0.0003671188399,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.840703543,0.699362222,0.506321495,0.3570083708,0.3662189879,0.1215828812,,0.2773126828,0.8421168868,0.1217157178
-18.67,46.9,17.54,-179.95,-25.57,0,-23.722,25.534,-15,-23.9258,-200.562,394.287,-40.5762,-7.08618,-4.52271,0.022211984,0.187956225,-0.001754577,0.002546309392,0.02141451135,-0.0003726564152,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.897088016,0.668831275,0.506295423,0.3634036906,0.3627479886,0.1215773436,,0.3465942626,0.9801561995,0.1442922701
-18.67,46.9,17.54,-179.95,-25.57,0,-34.061,7.385,-15,-130.188,-178.04,383.789,-39.7888,16.0126,-3.88184,0.121838158,0.166939375,-0.001707861,0.01389388584,0.01901332481,-0.0003627343355,0.9193,0.8567875,0.50805,1.28525,1.24095,0.63,0.797461842,0.689848125,0.506342139,0.3520561142,0.3651491752,0.1215872657,,0.4036233066,1.08397792,0.1243354084
-18.67,46.9,17.54,-179.95,-25.57,0,-32.702,-11.517,-15.5,-188.66,-75.0732,400.391,-21.46,32.5562,-3.01208,0.176721911,0.070534196,-0.00178174,0.0201405248,0.008022856919,-0.0003784255497,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.740538089,0.786345679,0.50572076,0.3509119752,0.3793097681,0.1213740745,,0.4558982584,1.202798109,0.04161030224
-18.67,46.9,17.54,-179.95,-25.57,0,-21.437,-27.249,-15.5,-211.426,30.3955,396.973,1.63879,42.1326,-3.27759,0.198153418,-0.028298238,-0.00176653,0.02257512183,-0.003238012989,-0.0003751950612,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.719106582,0.828581637,0.50573597,0.3484773782,0.384094612,0.1213773049,,0.469673717,1.231039026,-0.04226156307
-18.67,46.9,17.54,-179.95,-25.57,0,-2.024,-34.612,-15.5,-159.302,121.521,390.869,24.6918,36.6028,-3.24097,0.149402603,-0.11376057,-0.001739367,0.01701355097,-0.0129702556,-0.0003694259267,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.767857397,0.743119305,0.505763133,0.354038949,0.3743623694,0.1213830741,,0.4359046608,1.164347471,-0.111647216
-18.67,46.9,17.54,-179.95,-25.57,0,16.438,-30.526,-15.5,-59.4482,179.871,386.597,41.748,19.7113,-3.81775,0.055880786,-0.168525681,-0.001720357,0.006354121754,-0.01920369779,-0.0003653882886,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.861379214,0.688354194,0.505782143,0.3646983782,0.3681289272,0.1213871117,,0.3733441199,1.041674504,-0.1557968831
-18.67,46.9,17.54,-179.95,-25.57,0,30.238,-16.963,-15.5,49.0112,172.363,380.859,45.4834,-2.27051,-4.34875,-0.04576599,-0.161593167,-0.001694823,-0.005226532247,-0.01840614777,-0.0003599650753,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.87149401,0.695286708,0.505807677,0.3658259678,0.3689264772,0.1213925349,,0.3024962505,0.8990948906,-0.1472581104
-18.67,46.9,17.54,-179.95,-25.57,0,34.508,3.356,-15.5,144.165,116.333,373.779,36.9873,-24.1974,-5.37415,-0.134999829,-0.109160357,-0.001663317,-0.01538874396,-0.01242667304,-0.0003532734841,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.782260171,0.747719518,0.505839183,0.355663756,0.374905952,0.1213992265,,0.2367175498,0.7631659814,-0.1012436762
-18.67,46.9,17.54,-179.95,-25.57,0,27.615,20.963,-15.5,185.425,15.5029,381.348,17.45,-37.6831,-5.79529,-0.173756594,-0.014712482,-0.001696999,-0.01979774077,-0.001662561902,-0.0003604272487,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.743503406,0.842167393,0.505805501,0.3512547592,0.3856700631,0.1213920728,,0.2154997076,0.7239949356,-0.02087480102
-18.67,46.9,17.54,-179.95,-25.57,0,10.248,33.122,-15.5,160.645,-76.9653,373.047,-4.86145,-37.9761,-5.17273,-0.150637935,0.071987984,-0.001660059,-0.0171560264,0.008212246051,-0.0003525816416,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.766622065,0.784891891,0.505842441,0.3538964736,0.3791203789,0.1213999184,,0.2200550735,0.7221721487,0.05265838999
-18.67,46.9,17.54,-179.95,-25.57,0,-8.655,33.573,-15.5,87.5244,-162.476,368.164,-26.9348,-26.9806,-5.02625,-0.082177935,0.152180056,-0.00163833,-0.00935131895,0.01734465143,-0.000347966523,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.835082065,0.704699819,0.50586417,0.361701181,0.3699879736,0.1214045335,,0.2584450223,0.7897966047,0.1181985139
-18.67,46.9,17.54,-179.95,-25.57,0,-24.984,24.039,-15.5,-20.0195,-199.646,382.202,-39.8712,-7.44324,-4.50439,0.018570975,0.187100412,-0.001700799,0.00213000606,0.02131681115,-0.0003612343983,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.898689025,0.669779463,0.505801701,0.3689224939,0.3660158138,0.1213912656,,0.3346746109,0.9477215322,0.144352053
-18.67,46.9,17.54,-179.95,-25.57,0,-34.308,5,-15.5,-121.948,-172.485,370.361,-38.2782,14.7125,-3.68042,0.114140602,0.161729897,-0.001648106,0.01301505111,0.01842006012,-0.0003500429955,0.91726,0.856879875,0.5075025,1.2883125,1.2442125,0.629255,0.803119398,0.695149978,0.505854394,0.3580374489,0.3689125649,0.121402457,,0.3880768452,1.043598726,0.1213837556
-18.67,46.9,17.54,-179.95,-25.57,0,-31.666,-13.666,-16,-183.594,-73.9136,387.939,-20.8649,31.4575,-3.04871,0.171990062,0.069432607,-0.001726329,0.01960023794,0.007898455167,-0.0003666566665,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.743249938,0.787539393,0.505233671,0.3565597621,0.3826295448,0.1211933433,,0.4427911513,1.167679099,0.04191839496
-18.67,46.9,17.54,-179.95,-25.57,0,-19.786,-28.248,-16,-199.463,27.3438,384.277,1.27258,39.798,-3.01208,0.186951757,-0.025457831,-0.001710033,0.02129817546,-0.002912946173,-0.0003631955638,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.728288243,0.831514169,0.505249967,0.3548618245,0.3876150538,0.1211968044,,0.4519550989,1.186539862,-0.03825686493
-18.67,46.9,17.54,-179.95,-25.57,0,0.358,-34.487,-16,-154.602,115.723,367.188,23.584,34.9365,-3.05786,0.144984462,-0.108348381,-0.001633987,0.01651118417,-0.01235203481,-0.0003470440663,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.770255538,0.748623619,0.505326013,0.3596488158,0.3781759652,0.1212129559,,0.4122093964,1.098967531,-0.1054382512
-18.67,46.9,17.54,-179.95,-25.57,0,18.401,-29.17,-16,-57.373,171.387,370.85,39.9353,18.8873,-3.61633,0.053918833,-0.160589648,-0.001650283,0.00613186761,-0.01829842234,-0.000350505169,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.861321167,0.696382352,0.505309717,0.3700281324,0.3722295777,0.1212094948,,0.3579356913,0.9986086691,-0.1477089575
-18.67,46.9,17.54,-179.95,-25.57,0,31.175,-14.75,-16,47.3022,165.894,370.239,43.9545,-2.27966,-4.19312,-0.044184258,-0.15553542,-0.001647564,-0.005044843411,-0.01771562073,-0.0003499276885,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.871055742,0.70143658,0.505312436,0.3711151566,0.3728123793,0.1212100723,,0.2936509852,0.8728799376,-0.1411384092
-18.67,46.9,17.54,-179.95,-25.57,0,34.016,5.69,-16,137.024,111.694,364.868,35.7422,-23.1445,-5.05371,-0.128328138,-0.104806839,-0.001623663,-0.01462709157,-0.0119311144,-0.0003448513415,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.786911862,0.752165161,0.505336337,0.3615329084,0.3785968856,0.1212151487,,0.2325907533,0.7475156452,-0.09666031576
-18.67,46.9,17.54,-179.95,-25.57,0,25.972,22.692,-16,182.495,12.8784,369.263,16.4978,-37.0422,-5.5481,-0.171018873,-0.01223747,-0.00164322,-0.01948521858,-0.001381725508,-0.0003490052318,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.744221127,0.84473453,0.50531678,0.3566747814,0.3891462745,0.1212109948,,0.206583399,0.6967956207,-0.0182977175
-18.67,46.9,17.54,-179.95,-25.57,0,7.905,33.57,-16,150.513,-76.5381,366.089,-5.01709,-36.145,-4.87061,-0.141149064,0.071604755,-0.001629096,-0.0160744568,0.008167310132,-0.0003460053575,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.774090936,0.785367245,0.505330904,0.3600855432,0.3823606899,0.1212139946,,0.2199606253,0.7163104837,0.05281939443
-18.67,46.9,17.54,-179.95,-25.57,0,-10.885,32.726,-16,81.9702,-158.081,366.943,-26.3489,-25.9735,-4.66919,-0.076970365,0.14807888,-0.001632896,-0.008758185486,0.01687608197,-0.000346812507,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.838269635,0.70889312,0.505327104,0.3674018145,0.373651918,0.1212131875,,0.2608282746,0.7935859915,0.1151431902
-18.67,46.9,17.54,-179.95,-25.57,0,-26.739,21.782,-16,-22.583,-194.824,376.343,-38.855,-6.70166,-4.21143,0.020989482,0.182593594,-0.001674726,0.002404355485,0.02080243301,-0.000355696823,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.894250518,0.674378406,0.505285274,0.3737556445,0.369725567,0.1212043032,,0.3318335088,0.9379202353,0.1411670108
-18.67,46.9,17.54,-179.95,-25.57,0,-34.389,2.616,-16,-117.92,-163.635,362.305,-36.4197,14.4287,-3.41492,0.110385218,0.153437801,-0.001612257,0.01258574069,0.01747518898,-0.0003424289477,0.91524,0.856972,0.50696,1.2914,1.2475,0.62852,0.804854782,0.703534199,0.505347743,0.3635742593,0.373052811,0.1212175711,,0.3794462562,1.020934878,0.1154200101
-18.67,46.9,17.54,-179.95,-25.57,0,-30.49,-15.726,-16.5,-174.377,-73.1201,379.15,-20.1874,30.1575,-2.59094,0.163371402,0.068675399,-0.001687218,0.01861686841,0.007813193865,-0.000358349831,0.91324,0.857063875,0.5064225,1.2945125,1.2508125,0.627795,0.749868598,0.788388476,0.504735282,0.3626556316,0.3859354311,0.1210141502,,0.4304596444,1.137039828,0.04271458867
-18.67,46.9,17.54,-179.95,-25.57,0,-15.634,-30.537,-16.5,-190.369,26.7944,366.333,1.85852,37.9578,-2.73743,0.178441926,-0.024978459,-0.001630182,0.02032768416,-0.002855689618,-0.0003462359716,0.91324,0.857063875,0.5064225,1.2945125,1.2508125,0.627795,0.734798074,0.832085416,0.504792318,0.3609448158,0.3908929354,0.121026264,,0.4315834646,1.132791685,-0.03550506078
